track_id,track_name,duration_ms,explicit,popularity,time_signature,album_id
7bcTwbj85153aoWBGtSnhj,12 de Junho - Ao Vivo,238960,0,41,4,0d76bed2-a9aa-4878-8a61-c303eacf6005
2z7uvzZBXIW5vy1KWIcf7H,Opções / Me Apaixonei pela Pessoa Errada / Sinais / Sobrenatural,395221,0,42,4,a4b72e62-33c2-4c97-80a0-868ac3dfbb17
10zTAGspuvyXqOyQcPDk3M,Não Vou Mais,185988,0,42,4,2c3fd325-2b87-4c2e-af70-0e32791b8eee
4gQvU11Z1eeDPX8VI4qHEZ,Você e eu,190634,0,42,4,7ea053c4-8fc1-4fe7-90b6-a84acc30b899
7fLmEh9XCD83rrP8XJEL5r,Deixa Alagar - Ao Vivo,190301,0,43,4,6c0f48a9-adcd-4c4a-8811-3ba693876c6a
1ETtf3dqqA58ESTiAIgA2Y,A Carta - Ao Vivo,292280,0,43,4,c626894a-29e5-49be-85e1-141a809c11df
2sv7wfMG7h8EJl3j2KxTGZ,Baldin de Gelo,167341,0,43,4,d454f024-184a-4161-928e-d33f4a1a0ef9
3nHLT73chRiCkoYhKOq43A,Dois Rivais,217919,0,41,4,24928399-b7db-4b15-9a03-8fe8d3608406
4djQ5sXd1pCyRXKqUVPbXF,Curto Circuito / A Gente Pega Fogo / De Onde Eu Venho / Clínica Geral,405001,0,42,4,6f162916-04b7-4635-a3d2-6047eecab30d
7yRxyBjERAuSfyhK6W0tDk,Brasa - Ao Vivo,219772,0,41,4,57431dd4-d544-4cde-afd1-2c9a2cb079c6
6IcEvBL0a04cQEqVEGVEb1,Vai Ter Que Aguentar - Ao Vivo,156230,0,41,4,b666fd5b-1ebe-4f96-b4f2-439664c42e80
5l40V3esEwzKfuMUaVkfqe,Traição,208194,0,41,4,f3432ec7-0e41-4868-9819-4db3d834d98d
3iOlhZ5YJCaZm4K6VWlmNQ,Aventureiro / Duvido / Já Tentei,374978,0,41,4,ad78c614-dfa3-443b-a372-4ea1cc966da9
1GUEs8IOkB2LIItvleU6oB,Posso Até Me Apaixonar / Samba Pras Moças - Ao Vivo,218211,0,41,4,5d6043e4-de39-4537-990f-7940f28e987a
64YmbEZqWfSBOMq1LWUOsN,Me Olha Nos Olhos,203786,0,42,4,59168076-12e5-4de8-9c4e-ca85dfe5fd45
77lxyYpHWVYZAJsO8ybteg,Nosso Lance,94891,0,41,4,c4e0232f-b34e-4b78-bfa9-97c4df8521aa
0RooO0IFEwZ1Rg9ZK9OFDL,Feito a Luz do Alvorecer,193973,0,41,4,cd49881c-8a2c-4fcc-aced-e512a966a330
0FXLtCr6lCExfql8WfTxcH,Fala Mal de Mim,123500,0,42,4,e5945e16-36a5-4ef7-b5d4-1a01a6c57435
0Wfekmh7WebSfhly0SuAVG,Trapaças do Amor (feat. Reinaldo) - Ao Vivo,150226,0,42,4,ca863199-9cf1-4584-963e-353ef0bdc47f
4NEKPMcjEbr5PWAjeNvHQt,Quem é Esse Cara? - Ao Vivo,247440,0,41,4,02ec7e44-e9a6-441f-8b8d-cbb88c567d49
7JljakqN2IzEtpEA1QvXb9,Eu Choro,121793,0,41,4,5ccd9eb2-89b5-44d2-a527-62449a3d3214
3DKAAlwx6r7nwFG4VFg5qk,Brisa da Varanda - Ao Vivo,202271,0,41,4,115b00f9-e77f-4ecc-9a4e-a99e51bf1149
1oupAPKrbKKfXZ59dRG71X,8 Segundos - Ao Vivo,217328,0,43,4,a20630e0-6428-4889-921c-db4c2cd645fa
4aQHG7Cs0Eqt35PSWu9ilX,Tá de Parabéns - Ao Vivo,202895,0,41,4,ed3a54e3-b9c3-4b0b-af3e-a89f7be6dd4d
6gpQp1Trz3KKm1WfTgy7z3,Brilho no Olhar / Agora Viu Que Perdeu e Chora / Retrato Cantado de um Amor (feat. Reinaldo) - Ao Vivo,432104,0,41,4,ed3a54e3-b9c3-4b0b-af3e-a89f7be6dd4d
0V52aCefKzQy0xkeX6dSlq,Sorriso Negro,196186,0,43,4,57cdf4e3-f575-4a7c-baaa-04e0e95f19a0
4Tffv4LuaCOKQvCsW7H0mv,Parece Magia - Ao Vivo,172332,0,41,4,66941374-3bf2-4127-b588-f0624cde7019
34lUr8VRDgMcYjiVJTkgCI,Encontro de Erros - Ao Vivo,202806,0,42,4,f717d686-1844-4e8c-8c82-0c5fc702cc05
7uuhsiJi37B5GJG9U6z5DE,Cara Valente - Ao Vivo,215330,0,42,4,58f14422-6315-4079-b571-21dff0fc1c62
7gY5Vc5FHoZ1GlzMejDbsI,Minha Metade (Take Me Now) - Ao Vivo,235106,0,42,4,ede92be6-042e-4c70-86ce-7896cca10b1a
2fmvtJUQ3kpGyk4W5vNnns,1 Metro e 65 - Ao Vivo,185840,0,41,4,496ff6bd-0c6e-4c90-9382-ed7b137bbef9
7hEJQsARNIqoEvNTUs9gZ1,Cohab City / Música Incidental: ABC / Vem Pra Cá,261373,0,42,4,14feef1c-b8ff-4528-bbd0-e0ccf18fdab0
6PqTOT3AZ4UEhyibLGM1th,"Não, Não Vou - Passa Lá em casa",166549,0,42,4,04777cc0-ede3-4ad3-8a2e-6defa924f4c3
2v47CqBhCT4XtbkN3mxp24,Tem Café / Uma História Assim (feat. Gaab) - Ao Vivo,333124,0,41,4,5248dcba-60e8-4304-ba62-1e21cf5f2351
65bwWdYQuVr0XT3Tr4qQdT,"Prazer, eu sou Ferrugem - Ao vivo",166179,0,41,4,01b0042d-f2d4-4ff7-8b33-500616b6e546
7MoiBrRVmeShw0KOaphWI4,Deixa Eu Te Querer / De Repente o Céu - Ao Vivo,333750,0,41,4,c0d5501b-3243-47df-8a30-545746ddb748
45qayb7SwMYkXyadejDTz9,Oração / Atrasadinha,242506,0,41,4,b5196d77-b837-4472-8fac-be4384f05f40
4i7h5BepuFzLFM6Rz2O1kI,Flashback (Participação especial de Marcos & Belutti) - Ao vivo,180191,0,41,5,01b0042d-f2d4-4ff7-8b33-500616b6e546
0Hypb9Sm3unt9hYTLsuimi,Coração Em Desalinho - Ao Vivo,184066,0,42,4,fca0c4ba-0266-4e87-a5d6-8d3046999243
20N0FTGchCEnWEraMFsRua,"Baixa Essa Guarda / Shortinho Saint Tropetz / Ponto Final / Ô, Queiroz - Ao Vivo",299947,0,42,4,66941374-3bf2-4127-b588-f0624cde7019
28xodHVKeaJwFhu5W6IjHd,Chega de Sofrer / Não Foi à Toa / Presentinho / Manda Áudio - Ao Vivo,484180,0,41,4,6f1cc985-579b-444f-907d-bdbb235945fb
04KqLbXpm5ThS8n1iP6Com,Eu Nunca Amei - Ao Vivo,182484,0,42,4,c78df455-1f6b-4913-852b-6a272698206b
1Vch8SuHQ5dGF6Mu8d1yXz,Coração Deserto,235269,0,42,4,3ea3ad7d-1096-4762-aaf1-942b5ba902cf
5nthZAcV1zHQlgekBf3cdC,Dias - Ao Vivo,210066,0,42,4,c78df455-1f6b-4913-852b-6a272698206b
1iGxfmnAIZlbhsEzSAhqaY,Absoluta / Que Dure para Sempre / Interfone / Quando É Amor,388358,0,41,4,58a3a1e4-caad-4003-bf81-73197d2f1c73
2kB2Q6RPH3el9LwEai3NBZ,Modo Avião,218813,0,40,4,1404099a-05c0-4441-b835-400d0cb0bbfd
6MoYUUZCiaFHJTtJxn8Uxp,Pai - Live,277453,0,41,4,c8ec9c53-3b8c-4cfc-a6e3-80623aa8a4bf
4QUY1YWKxWexqRI1gN4rKO,Ex-Namorada,202293,0,41,4,d2819b29-4e1a-47c6-aaf4-7e4723fd6208
42qMKLkAhcOn5mgaXZVvBG,Copacabana (Bum Bum Pro Alto),147797,0,41,4,3e49f64e-2099-4b4b-9957-32ffd60689dc
7nWVOe4ZuPLOBORyGSvAO2,Seja bem-vinda - Ao vivo,198220,0,41,4,9f2dc029-5686-4a23-a46a-c82a627c277d
6jFrlATJGkOlFCZMgmhwXr,Cadência - Ao Vivo,163563,0,41,4,9a8f34dd-b1d9-4ebb-8582-032cec3b3ddb
5dKNjyNIh9A6Rdm3Ek4Dlp,Pela Hora,170853,0,40,4,39f7ab30-8095-4832-84b1-4266a882b24b
1vMOzpwGxdMZGodNYSIGKy,Diferenciada,157178,0,41,4,914c92b5-920a-4000-9f1f-a85104ef5200
5nd7Cc6wi3VS3fFsId1mRc,Quanto Tempo Faz,223601,0,41,4,ba856788-d975-4341-96c0-8ebd5f13bc16
18LcW3uSmIG0UQxSZQeq5V,Namorado - Participação especial de Anitta,225173,0,41,4,9909bf47-3dbc-4471-93d2-7f4df6a176df
562SQ6vogWQPio2ne6iDgz,Meu querubim,259373,0,41,4,aa503de6-bbfd-4dce-8d2b-aa18086d9021
1NWSogwQ0jDP1KXtMJqhYi,Quem Ama Não Pisa - Live At HSBC Arena/Rio de Janeiro(RJ)-Brazil/2012,200160,0,41,4,7af81479-8cc2-49c0-bd11-3e85d5800f8c
5yTaHIO4RLzCJSwfbtDqwV,Dança da vassoura,208293,0,41,4,d0cabf88-3671-4a2a-b389-bd36fa333e35
0xKfSkyHLSVWHcmJ4OZWqC,A Cada Beijo,178917,0,41,4,9c55b2d1-1a2a-43af-a5a3-6e39a45f2422
2wd2B6rMa5IJ4harNZp3CU,Não Tem Hora e Nem Lugar,267893,0,40,4,3b58de36-a9b3-4e78-8970-3be920d51f89
4kaY5GpsrcJ8nzVIkzsKz2,Ainda Bem - Ao Vivo,211373,0,41,4,81be9385-fabe-4d4b-995b-7d5bc1a14332
7jyuOPcQ055UohYuhKhK83,Contratempo - Ao Vivo,252546,0,40,4,02ec7e44-e9a6-441f-8b8d-cbb88c567d49
1yZKiXqW2nLzRjUHyRTYAx,Ponto Final / Ponto Fraco - Ao Vivo,228309,0,40,4,cd7e12d1-7989-4f44-83a4-a9cc0ab8d695
6MEQld5dnqePeH7KzikSR1,Preservê (feat. Gaab) - Ao Vivo,193500,0,41,4,85be8568-6c1d-4ec2-a588-b090adde1306
5uXCt46pHgbkdLwUvfnZhc,Não Quero Despedida,240768,0,40,4,dc4dae47-3756-4899-a7b8-2f2c8aa21e0e
2YV72xoBABjhuNGlqxYniR,Perdição / Apê 1001 / Pode Ficar - Ao Vivo,300553,0,41,4,e8867a6d-6b03-428c-a911-1d6fc8cf6564
0mhwf5geOuyj5OGtlPljol,Será que é amor / Agora viu que me perdeu e chora / Trilha do amor - Ao Vivo,370821,0,41,4,9a8f34dd-b1d9-4ebb-8582-032cec3b3ddb
2bWiY47WIbAXfCe0pFgrMB,Olha o Que o Amor Me Faz - Ao Vivo,197549,0,40,4,a861e2d1-5e3c-46c6-838f-3b97ed7b96ff
1lDcR8fzWif3m5beXftePz,Solução (Essa É Pra Vocês),227000,0,41,4,7c7ac078-2fd2-40ba-93eb-367be84fb5d2
1bDV9oNKXpvbs2dUhVMAfT,Pra Sempre Ou Pra Acabar - Ao Vivo,209176,0,40,4,5d6043e4-de39-4537-990f-7940f28e987a
4bhV7ESVbSzJ0ENeUe2oC4,Você de Volta - Ao Vivo,248333,0,41,4,ede92be6-042e-4c70-86ce-7896cca10b1a
2sKJMf3efNnJKt7HlEvzz8,Rebolation - Ao Vivo,196573,0,41,4,522308a0-e026-466b-b709-632489cbf5a9
29ahsglupCORIsj60qoqYa,Mundo de Oz,131735,0,41,4,86c63ba9-2930-468f-ba7c-022415f62865
3sBDsZHaAJ5fH5WFLZHLcc,Vamo Que Vamo,186631,0,41,4,ebe6ca47-0611-46f8-949c-c6adf720ba73
3l0zytWFrcC45NNkMJxrER,Sai da Minha Aba (Bicão) - Ao Vivo,202786,0,41,4,ae074636-6322-4d4f-9565-1f0277ee6838
2f0UOmjgQfTNG2IS9ppa9I,Hackearam-Me (Pagode) - Acústico,162368,0,42,4,b79aadeb-28f1-4743-9a5d-1f72c2297c07
7IuqrIXZcAWtlm644QCpDm,Olhos de Luar - Ao Vivo,285200,0,42,3,7fd1ba91-bb0b-420c-b0b9-a37aae0140bf
74jC0ABUrmhxQBX4LoMKm7,É Bom Demais / Out Door - Ao Vivo,265160,0,41,4,ede92be6-042e-4c70-86ce-7896cca10b1a
5OnORKIrSUjlfOnqqk5cMQ,Não muda - Ao vivo,156846,0,41,4,99f6c53c-7c78-4eab-b704-36188f90adad
4rjpONJlerFc3xZUVD8cCv,Tem Tudo a Ver (O Lado B) [Ao Vivo],215459,0,41,4,2e5bd253-7ce8-498e-9719-66ac1233b66c
6Mq3F8eUvrlXSIzeEcj5uI,Primeiro Lugar (Quando Ela Souber) - Ao Vivo,183160,0,41,4,8e5dea1c-1001-4072-afef-cbcddf6861cb
5BGxuUJstBeV4w0mYpVAbs,Flashback - Ao Vivo,165045,0,43,4,90145f0b-71a8-4799-9909-2e87d04b35b5
7aiiywFIV7cWxB2uFXK5w8,"O Dia Do Nosso Amor - Live From Tom Brasil,Săo Paulo,Brazil/2006",202520,0,41,4,e9120147-6ecf-4b04-90f4-6147fcacf1a1
3mX6Ubc0hYBOIWozrGhtkI,Cilada C 1995,243133,0,41,4,f2caf707-1dbc-4967-92ef-28a70caed92d
0Da8Vz22RjY2diPW8Bd7Uv,Quinto Andar - Ao Vivo,156133,0,43,4,8f2b91e5-9238-4ca6-8c34-5a3e9e94f8fb
3Hvhm0NXjx5mI0OOkPk06E,Maneiras - Ao Vivo No Rio De Janeiro / 2003,212493,0,43,4,e2a3dba5-4d7a-463c-8c24-ce18a32849db
0X2UPsNjCpCvu85Na3WYcB,Nosso Grito/ Morango Do Nordeste,200706,0,41,4,efe370df-72f4-4392-93b1-a6191a46069e
5eOOm44bvjESOSGnQZgp2K,Samba De Arerê-Rap o Simpático,253053,0,41,4,6cca34e5-9eac-475c-98b4-397425225671
5MN4Z7ZCqfL0XMKsmR3l8o,Agamamou,236520,0,42,4,d569faf5-4905-4d19-bfe5-b0f51c945846
2KDh8WCdnPKTQz2lvIL2bv,Absoluta / Que Dure para Sempre / Interfone / Quando É Amor,388358,0,41,4,a4b72e62-33c2-4c97-80a0-868ac3dfbb17
2JW4kMMMGxr8LxZeKeBYJF,Amsterdam,126133,0,2,1,b138b3b6-b4b5-4272-a2f4-760579ee4dee
6DZkSVWQMDE97W1cGB3oPk,Layla,185437,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
4hNKPzqMtYLp0q4kCAdkn8,Dicht im Flieger,225882,0,1,4,17fcf917-a7c8-4161-9e16-3aa14509d002
0w8orSWhT98lqyDvRZiyck,7 Sünden - Party Mix,239053,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
7nLUq63GdG3riM8eSVh2Ij,7 Sünden - Party Mix,239053,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
4j4Jc3xTEOAPRd9GuH1CsX,Layla,185437,0,0,4,9d27f530-0620-4d81-911c-8424304d91e0
4g7PoHihXEAodIHUrGJ3Wk,Goldmarie,166346,0,0,4,b138b3b6-b4b5-4272-a2f4-760579ee4dee
4k8oQAvQPKTYDeF9q3gLbP,Goldmarie,166346,0,0,4,9d27f530-0620-4d81-911c-8424304d91e0
3diPEpZKPa7DyhpMtp5Psw,Layla,185437,0,0,4,a8f28e2f-4054-4629-b8d4-0de777be0ac7
1ZQobK5o691me3zyP1gNE7,Hintermoser Kathi (A Dirndl wie a Zelt),191506,0,12,4,9d27f530-0620-4d81-911c-8424304d91e0
0RU6TqIUZjzlO46jnA4exd,Anton aus Tirol - Silverjam RMX,191613,0,0,4,b138b3b6-b4b5-4272-a2f4-760579ee4dee
6yui19Oreg3zdu1y7LsTCU,Liebe ist ...,183173,1,1,4,17fcf917-a7c8-4161-9e16-3aa14509d002
0hnUdyxN1I87cwHunLCCgR,Hey Baby - Remastered 2019,220506,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
3VRowfPfpBF3jUwJpL04kW,Ein Stern (der deinen Namen trägt) - Party Mix,236306,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
29pauoBt4FMsySc9UQMZvF,Dicht im Flieger,225882,0,0,4,b138b3b6-b4b5-4272-a2f4-760579ee4dee
7gqE0ahYb4Jn1zs9WAh4qN,Malle Beste Leben,156022,0,0,3,b138b3b6-b4b5-4272-a2f4-760579ee4dee
5DU9FDm3DwS0K278tfULJs,Ein Stern (der deinen Namen trägt) - Party Mix,236306,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
27YTlON703TrVxR7EZN7gY,Wir eskalieren,216286,1,0,4,b138b3b6-b4b5-4272-a2f4-760579ee4dee
7xniyiLqMqdrTd0EToNUOW,It's Christmas Time,237463,0,0,4,aa418b87-55b7-4fd3-8f4b-565505e9ead4
7I01n0TRTKRfGvTTc3uWBX,Liebe ist ...,183173,1,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
5DOmDyzOhW5czyuaxDbSFV,Dicht im Flieger,225882,0,0,4,9d27f530-0620-4d81-911c-8424304d91e0
6zJbuVE1nwz6fszX6q1Edk,Die Fischerin vom Bodensee,191666,0,0,4,9d27f530-0620-4d81-911c-8424304d91e0
48oIzwfZBs7bu6y6YDTiIr,Wenn Gott so will - Xtreme Sound Remix,211330,0,0,4,a8f28e2f-4054-4629-b8d4-0de777be0ac7
5b8uYUZSIViJYa0OxHPuOb,Der Zug hat keine Bremse - Mallorcastyle Edition,207301,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
2KGayXScWNO2bPw6Z9Ruoy,Ich bleib hier,162947,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
2fuoz7vNgoMOzZmU9078T5,Der Zug hat keine Bremse - Mallorcastyle Edition,207301,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
5DPJ4y8ArSycYrlm08L1Eq,Der Zug hat keine Bremse - Mallorcastyle Edition,207301,0,0,4,b138b3b6-b4b5-4272-a2f4-760579ee4dee
3VNBr8Dzno1PsmykHwdKEh,Hey Baby - Remastered 2019,220506,0,0,4,d0248a85-9245-44a6-905f-a7c533b37fc0
40OGOFVzaNknTuacH6PCxv,Weck mich nicht auf,229611,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
4cICiy9ewIJFNxZk9X7Q3Y,Ich bleib hier,162947,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
5zzfKibxNlJPWGkkhAGlLg,Hey Baby - Remastered 2019,220506,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
3a8L810yWVH8mXfiTCmtvS,Der hellste Stern (Böhmischer Traum) - Silverjam Mix,198613,0,0,4,d0248a85-9245-44a6-905f-a7c533b37fc0
6gkalIxm5qlgweLkYdbdlF,Der hellste Stern (Böhmischer Traum) - Silverjam Mix,198613,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
0nV2e1PJJkSS2xGePu9jOP,Der hellste Stern (Böhmischer Traum) - Silverjam Mix,198613,0,0,4,9d27f530-0620-4d81-911c-8424304d91e0
2S2fAt6ykPGEGsxedaePlC,Der hellste Stern (Böhmischer Traum) - Silverjam Mix,198613,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
5ZCtVbx9W9ux0LUUzEt2ha,Der Zug hat keine Bremse - Mallorcastyle Edition,207301,0,0,4,9d27f530-0620-4d81-911c-8424304d91e0
0wigZk1HqUqe1baSJXtstq,Weck mich nicht auf,229611,0,0,4,d0248a85-9245-44a6-905f-a7c533b37fc0
71wfYjMBBw7dM3Se2M56NI,Weck mich nicht auf,229611,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
6iJ4cASdT6ddPPOBLkYG37,Morgen kickt der Kater,196764,0,0,4,a8f28e2f-4054-4629-b8d4-0de777be0ac7
7KVAGhTi4HnUUvlcNehq1O,Wir eskalieren,216286,1,0,4,a8f28e2f-4054-4629-b8d4-0de777be0ac7
3YRF2DMclnHqwFmTueNtic,Freitag Samstag Dicht,211160,0,0,4,a8f28e2f-4054-4629-b8d4-0de777be0ac7
4Qu5pwrPD7CKQFClYdGE6R,Hulapalu,180252,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
3Gh0LPEcx1z6Bp82Xsxhbs,Der Zug hat keine Bremse - Mallorcastyle Edition,207301,0,0,4,a8f28e2f-4054-4629-b8d4-0de777be0ac7
2B7ztTw0XuywnZK6W3tTG7,Hulapalu,180252,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
7tKOM6vYLZPChDOU04tFOy,Bügel dein Dirndl gscheit auf,225106,0,0,4,9d27f530-0620-4d81-911c-8424304d91e0
1wKlYoHZ5O6pVbvt2Zxvz2,Hulapalu,180252,0,0,4,d0248a85-9245-44a6-905f-a7c533b37fc0
3bDk5adzwYm0HnbTKZzHgq,I sing a Liad für di,186120,0,0,4,d0248a85-9245-44a6-905f-a7c533b37fc0
2KZF4bKu5ycYs1NDjsdy1N,Lea - Timster & Ninth Remix,224400,0,0,4,4048c0a0-7aa4-4c6d-a9b1-e60b1d31d0a0
0IqWNTGwQEttV6mYbqM3oF,Lea,159374,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
3YEPUR731DgSBj3QBNsGEc,Ein Pils steht im Wald (Die Tannen zapfen),191102,0,0,4,87f53dc0-c3ac-4137-ad6f-6f9d176d4b4e
29lRfchZ443zFbtRMLY1QU,Lea,159374,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
2Rq2c8RCYPSzwT0mmdoAbS,Lea,159374,0,0,4,b138b3b6-b4b5-4272-a2f4-760579ee4dee
4Ggbnx53gtCG8H1OxDW405,Clothes Off (Nanana),226629,0,0,4,dc0097cb-e945-4c9a-8ac5-68ce3fd60736
3RAehFerwcfNBPh6HgXvuI,Come Back Now,191020,0,0,4,798ecf27-f34c-463f-b97d-370507d4d033
2N5a0tqh9yPVc6QLyNnatO,In The Ghetto,159117,0,0,4,69085210-11d3-4382-a09e-172a95f19a2a
3JSqyVwfprKaXETBtWvDhH,Schatzi Schenk Mir Ein Foto,208525,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
6SDsOrnIDb3f1Pkaqbt34D,"Biste braun, kriegste Fraun - Version 2015",185217,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
7jvro28dBbuWoBYSdqk4N9,Oh wie ist das schön - Single Version,248213,0,0,4,9d27f530-0620-4d81-911c-8424304d91e0
3vFud1q8SpVHDBipdzaXKU,Kann ich so nicht sagen müsst ich nackt seh'n,216304,0,0,5,b138b3b6-b4b5-4272-a2f4-760579ee4dee
09TXVj9aCagz20AAXEGZ9F,Hulapalu,180252,0,0,4,b138b3b6-b4b5-4272-a2f4-760579ee4dee
1QXWVAqwNbtdNbxdnc27Rs,I sing a Liad für di,186120,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
0RR32CK1PCFyX2epXAx15e,I sing a Liad für di,186120,0,0,4,9d27f530-0620-4d81-911c-8424304d91e0
7jXI0uNkodrjwcL0Caj2Pk,Suffia,168695,0,38,4,f9441367-29e4-49b2-a597-1b7c5832374c
4MJjyMQHHkGzswHOcvBDfE,Partyanimal,139159,0,1,4,b138b3b6-b4b5-4272-a2f4-760579ee4dee
5kqaW2UxXrcLadZRDxi6z2,Eine Liebe - Mallorca Mix,215342,0,39,4,6f711e75-01ee-47a2-b407-d628ed25f994
5RX2Azw9uQzFyJ6Dm9fgfM,Du bist Bombe,152727,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
6dmMJQrMqWKaVKO6HiQCiA,Du bist Bombe,152727,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
2zKVx0NACtXCFC72npUR5v,Partyanimal,139159,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
6I8V44RigwwoO19E4YLPEU,Partyanimal,139159,0,0,4,d0248a85-9245-44a6-905f-a7c533b37fc0
1qPsr0zgQBZc2w2X0wK0Zl,Mexico,198533,0,39,4,dcbbd11d-10ac-4e5c-8876-a820a98b131f
7uefhHIQnMVQu0agtDxyec,Partyanimal,139159,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
4tA47shN4mOvU2ePdOPa8t,Partyanimal,139159,0,0,4,9d27f530-0620-4d81-911c-8424304d91e0
6YdYtMJJz6LI27yyAQhXHp,Can't Take My Eyes Off You,247925,0,38,4,a9ad1b7c-1bd3-461f-96ab-5f7bb68a5b02
649vO1mEReTgyyUEsjJmHy,Lea,159374,0,0,4,a8f28e2f-4054-4629-b8d4-0de777be0ac7
3fntRsNJJClNeiggls3B88,Schere Stein paar Bier (Schnick Schnack Schluck),183698,0,0,4,3b2d6512-7412-4ecc-8d66-084dbcfea5cc
1rtjZVYQOGcQj5KVBeSB8N,"Geil man, Wochenende",129931,0,0,4,a8f28e2f-4054-4629-b8d4-0de777be0ac7
10soKKGdWuuh0fHueyA1Nj,Rapunzel,173510,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
4BRzO5No6i3ax8uQYP6zuY,Rapunzel,173510,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
6Q6FQBJSUNkMKnrt7BZo4E,Bierkapitän - Hüttenstyle Version,208000,0,0,4,413bcc67-a04b-45d9-b0b3-57901a51427a
0boSnwCGbhg6uftiwENeG8,Marie,200314,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
3chQ0eFCHmha6yG0oezrx9,Marie,200314,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
3XwYe6G9R5ErLkfM6Hawmm,Eskalation,151906,0,39,4,44eb6914-2a3d-482a-b722-b27cb1b5edd2
1RvhC99ETQs4xJm1ITmiic,Cordula Grün,190000,0,0,4,4da78e2d-4dd0-422d-ba7c-e85a2e7195ab
1jYKgP8CnKUvkXUsqhdDwq,Cordula Grün,190000,0,0,4,d0248a85-9245-44a6-905f-a7c533b37fc0
3gKH5ftmXU42WxbLJtk1DI,Cordula Grün,190000,0,0,4,9d27f530-0620-4d81-911c-8424304d91e0
4Drlsy6WwvYGqWIPIS012H,Cordula Grün,190000,0,0,4,17fcf917-a7c8-4161-9e16-3aa14509d002
6JUhZLwHTWMu2yioKW9Cyg,Cordula Grün,190000,0,0,4,b138b3b6-b4b5-4272-a2f4-760579ee4dee
2Mcim2nWa9zGkW1vWWdp3S,Johnny Deere,226253,0,0,4,9d27f530-0620-4d81-911c-8424304d91e0
4bj493XxEOXsILudgVVa0n,Küss die Hand schöne Frau,219146,0,39,4,308ce2fa-3a5e-4713-aaed-cc015788040b
1tjLOQjUVAXbJFp1ZwBPXc,Rapunzel,173510,0,0,4,a8f28e2f-4054-4629-b8d4-0de777be0ac7
6erBhUosJ1tuRR1H8UpSyJ,"Landjugend (Baby, i bin von der...) - DJ Robin Remix",192000,0,0,4,a8f28e2f-4054-4629-b8d4-0de777be0ac7
467P6VTWV2nEE0lSIYJQtC,Ich sauf den ganzen Tag,191041,0,36,4,042147ea-8b26-46e1-a73e-4cc10c720e03
0n93LFZE7xDLcTSHA1TzuM,Baby Schluck!,68445,0,37,4,3dc0e065-94d0-4f03-920c-81aeb5ca05f0
5zdEyx9PsXDOXtmw3NVjcZ,Auf die Liebe (Auf das Leben),199663,0,36,4,5a9ba79d-d70d-41f6-ab92-9dfacc67bb4c
2bqiPb1Hd6bMyUejpRbaev,Korken knallen,196345,0,36,4,ae296fda-024f-4055-a153-460497a59353
4Fm5pHCOiCebewYugvsiUt,"Saufen, Saufen, Saufen",149307,1,37,4,9442209d-de3d-41ad-a5eb-0e2240581131
6Lt3XLJjouw9uOxzyT15JK,Lieblingsland,219210,0,37,4,123c8496-096d-4d50-a5f4-4de98474b5b0
07DUduE5T1kAlkIU7Hjv3Z,Dubi Dam Dam,126428,0,0,4,b138b3b6-b4b5-4272-a2f4-760579ee4dee
2ZH1KeutjnTDqnm78fPFAZ,DorfDäpp - Xtreme Sound Remix,166035,0,37,4,c6e3eb55-28fb-4a4e-8559-a7229e8f4fb6
