album_id,album_name
3cdeec4c-49bd-424e-9cbe-5916c2ccc31a,Boi-Ngo
5c4a8224-c1db-46c0-ba16-b536479e3178,Truth Serum
066793e2-ca38-43ba-856c-f25785c4b589,Нечего сказать
adde9025-627a-4a0a-853c-d10b638cce1f,Just Drive
86227aba-1062-47f9-9f44-27e44bf31b75,Contre-Temps
9fccf1d9-7513-4619-9e85-3d9185e08503,Spa
ea04f226-b16a-4ca5-b268-8cb61b882464,Chrome Steel Tiger
3767ac00-1195-4241-889c-5a9b14acac99,Naked Eyes
4eb2c269-6676-431c-8f90-04ef14e781c6,Take It or Leave It
f3921c9f-30c7-4b39-82db-8df9e48625b8,À tout jamais
b79ef841-350b-4da1-b22f-aaa1a488b007,Do I Wanna Know? (triple j Like A Version)
c95d4c85-c0a2-4cc4-8b80-3ce9b057c927,Secret Diary
a2e9f1c8-9158-4ac7-b4e0-908e8aca9d27,A Flock Of Seagulls (Expanded Edition)
d1b6ddb8-9cd3-4c3b-91b7-87fdb71933f4,No Parlez
6d9fad53-8ce0-4397-8ada-32cfeba749f1,Low-Life
9d202905-8eb9-4aad-8c8c-1a36364bd52a,Haute couture
3cbe50c9-aca9-4247-a70f-505ff853a593,Hold Me in Your Arms
b202843d-08c9-4905-9890-cfefeaab5ef2,More Bounce to the Ounce
cc6716d5-033a-4c1c-8613-5a58e6859ace,N°5 On Tour (Live)
35b7f610-411d-4237-9cad-a539b5acdb9c,Street Fighting Years (Super Deluxe)
dcf90e3d-71f1-4bc5-9cd3-d9ae93d33b7d,The Best Of Aztec Camera
e45a7bc4-5bb4-4d4c-bc46-5b4f89e0f20a,Be Yourself Tonight
03475bb3-1fd0-4e6c-a62a-5571c6461393,Troie
b361dd28-5cec-4be1-8765-7970cba774ee,Dark At The End Of The Tunnel
8f4e5f9c-9523-423a-8872-3fb689298407,Nasz ziemski Eden
ca97ef61-ed87-4cf0-8d19-09936b931302,Soulless Computer Boy and the Eternal Render
1f86492f-5aac-477f-bd30-da2a7d8a5149,Singles: EBX1
b499be52-9aca-4f33-8c0f-57b0a6d5883c,Black Cherry
3012c5c2-e339-4dcf-88b0-9625911b4918,The Best of Me
5cbd8d9e-d5fc-4884-9db6-f1c64785d24b,Within and Without
52ea56ab-669b-4909-ba4b-4d5316070916,The Bones Of What You Believe (Asia Deluxe Edition)
dc155cff-7c71-4ee6-a620-189f21b4b740,Легендарные песни
a6430daa-9971-4750-ae05-8f4a1c8c7733,Ep #2
3ac04b36-51ef-47ea-88c7-a997ff85fe6e,Eleanor
406be452-1fe4-42fe-a06f-37a630a907ee,Hunting High and Low (Deluxe Edition)
020db0f1-7336-4343-b624-0583e6956865,Twenty Years After
34b39850-7c7a-433b-86ba-210c55ef1c95,Orchesography
f339b37c-38f8-4d37-81ab-b440069ce429,Le désordre des choses
a7de84bd-862b-4d50-954f-38554b19bc39,Live 2019
f2e74372-ff7c-4f7f-9363-5e93f85074b4,120 Grad
cf64e6b5-c2a6-4f2d-b515-21a890139dc2,The Don
0734207a-cde5-4bcc-84e2-e4028d8b56ae,"So May We Start (feat. Simon Helberg) [Version Edit - From ""Annette""]"
29455469-4b71-45aa-83b0-129185ebee4d,L'invitation (2011 Remaster)
99d547d8-4c89-4ea5-96f7-fe0e6d3b44b3,80s 12'' Summer
b2c73d1a-0333-4dad-8f28-0f7ade8980d9,Cuatro Hombres Para Eva
ededb1a3-99f1-4a9f-8da2-8c7fe19ffe3b,Super 8
4c28c388-9b84-4f93-9ff7-f7c28d190e5f,Singles Collection (1981-2001)
55063555-8607-4318-900f-be98ddf31b90,Tempéraments
59c45ccd-4e55-436c-b774-8aab798bafc5,The Destroyer - 1
b6d5a828-2461-4231-8595-279e8b0f43a9,Abba-Esque
e8e7d2fe-65c4-41b6-8263-2821efd956a5,Kiddo
44bdd5de-c3a1-41a7-9c81-a25e10f6b79b,Plastic Love
31a16d23-77a7-4fea-a573-63eb55ba47a2,See Me
25398130-1d00-4427-8681-787c48793f1a,What They Call Us
0bc22b94-95fe-4342-a204-614e28ca9f37,Nuits sans sommeil
ee6f5b95-89b0-4446-a57d-5b44a1f6e075,We Are The '80s
1c074a6c-657d-43ad-8e99-abc050b80335,Summer Thing (Les Bisous Remix)
1bec7ea5-adc6-4309-89fa-e29f0382eebe,L'aventurier
174663db-d6f0-407c-b949-b40f66ffac2b,Pillow Lips
4d873940-ee5b-491d-822e-b06c2be130b6,The Colour of Spring
a6197edf-e6cb-4e7e-9ef5-66fcc43739cd,La république des Meteors
c8871bf1-344d-4d9d-82ce-12a4d6309de7,Black City concerts
edbd4593-4298-4896-807f-c1dd56648dfa,Rage in Eden
214bab7e-d1d0-495e-9d9a-983ee462ebb3,The Rest of New Order
421fe81f-b2b5-4a54-9177-0d3d9d13aea6,Big Music (Deluxe Edition)
03c8d0ef-697b-458d-bed6-4e65b1467162,Quartet (2009 Remaster)
673c7a8d-3763-4842-ba34-dfc423dd3194,The Very Best Of Sandra
6fd6b48a-66ad-41c4-9873-fe7b6696762d,Private Life: The Compass Point Sessions
a32f4d54-f70b-46cc-8589-6534d7a6a1a6,Scree
ad7e3928-89e9-45b0-8930-a00a8c36c07a,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)"
30779517-37db-4ac7-86f5-6ead487f3c13,Selección Especial (Remastered)
dbcf2f78-7d2f-4fe0-a9d4-886a2b288f28,Antiguo Reloj De Cobre
b12feba7-bc9b-47e8-aef6-99cc8a6f5634,Roberto Goyeneche - RCA Victor 100 Años
3fb59b9a-1118-4ecb-be34-c093f2f48585,Para Bailar
518482ec-f7de-46c3-9a61-2549b4075bab,El Nuevo Rumbo
e05bd1ea-ac1c-4d17-b687-1fe5716c2c1d,Solo un recuerdo
b709fb98-8244-4234-a9f7-f5b11a089822,Varón (Remastered)
2d80bd75-2e7d-40b2-80b3-6ec57d776cb3,Grandes Éxitos De
df6ea7b5-cedd-457e-abb9-cf8f6691d9ae,Docke
2343f934-09c9-4ad4-ad83-e8427e05535e,Marcha Peronista - Evita Capitana
058a241a-65fb-41c8-bcd4-7e31a824ec26,Adriana Varela y Piano
71547acd-20bf-439f-afcc-3d0cfce2ada8,The Greatest Interpreter of Argentine Tempos
efb9f98c-51d1-4c7c-b353-e7f779e9929c,20 Great Tangos
e4fdb1f1-2b48-4651-a50d-fd46346b1694,Nelly Omar - Desde el alma
706e273f-9de2-4814-9611-bb2decaa0937,Cantor de Pueblo: Julio Sosa
5b540455-a9ae-4995-98ea-749b4d1b759d,Maquillaje
a7460cca-3c0e-4233-8c87-1ae75b2b62f5,Kaiken Kauniin Rinnalla
5fbd49b0-9be5-4723-afa1-0e71dc9e91ac,Espanjan Yöt
a78a6d8b-139a-4577-aa9f-3787bb6dd767,Cafetín de Buenos Aires
3c54236a-580e-4163-92b9-03ef1d67f67a,La Última Curda
eaa648de-8541-4299-a92a-5d67df8e1a3e,Por Que la Quise Tanto
b31cad07-f9c6-40c7-880c-d6f02f2868a8,Paisaje
84c6b6bc-7e83-48e5-9d15-e1a4d243f103,Tangos Clásicos Vol. 1
336940fa-11ec-45bb-9704-f23f124e582b,Presentando a Julio Sosa
eb012fb3-9a1e-4f3d-bc94-0a3e95119791,Inolvidables RCA - 20 Grandes Exitos - Volumen 2
37c57d2c-25f7-45a9-8a3a-506c17a9d686,Tita De Buenos Aires
555eb217-0922-44c3-a9a7-05c6bbc8338a,Cambalache
d9def3d4-2573-4923-b7e1-c6fd5902f1c9,Edmundo Rivero: Edmundo Rivero Canta A Discepolo / Tangos Que Hicieron Época
f378abed-0c9b-48b5-b70c-cd9fff45ebfd,Tango Classics 180: La Ultima Copa
56d0a36d-0f01-442f-af62-491ebcabed13,"Tangos para Aficionados, Vol. 1"
fddac5a4-1198-4ef9-8e30-833e694e2c1f,Historia de Oro
607c2817-5965-407e-892c-3e3694967b93,Mis 30 Mejores Tangos
5bc6de70-9200-4f86-a2c1-7ce8037fac22,El varón del tango (Remastered)
d0a1281b-72a3-4d3e-ab05-aefcf6429781,El Firulete
e1918b58-92f5-46a6-823e-1817d987d83b,30 Aniversario 1964/1994
2754b2ad-d091-4037-853c-1afdc310913d,Antologia Roberto Goyeneche
590ea745-8330-4c26-82c7-058daf9c1dfe,Yo Soy El Tango
46c94af3-b778-4877-96b5-bd1c3dc9b4a6,Alberto Castillo - Asi se baila el tango
3871fa1e-00eb-4256-b98c-4e7bce73c6b0,Argentino Ledesma - Fumando espero
93e4e3e8-7543-4954-91a6-b839720f2847,El Varón del Tango
ba957078-5c74-4af5-be68-49983a5930b0,Así Se Baila El Tango
f3bf8a50-a403-42d5-8a76-d3bbd710f8ad,Oro y Plata
3ecf9b59-abbd-4c40-8562-f213a9595497,15 Grandes Exitos - Los Discos De Oro De Roberto Goyeneche
41afd388-b66a-42b9-80be-0dfcca10c47a,La Historia Completa De Carlos Gardel - Volumen 18
76edf236-d36e-425c-8f1f-5bc95015f003,Homenaje A Juan D'Arienzo
36e8dfed-6a37-4410-8e17-aec80b31efa4,Solos
c8a4164c-8353-4e49-a979-2105c0c7e3eb,A los Cantores (En Vivo)
9adc3560-5137-4e90-8651-fafcb7839b16,Celebridades
a5764e12-02e4-438f-bc5a-e3a5ec979258,Cuando Llora Mi Guitarra
845cfdaf-c5fd-45d8-9855-0dfeed6b3a08,"Mano a Mano, 1927"
8bce1287-5d7f-45aa-9be4-46b563f6dc75,Juan D'arienzo y Alberto Echague
c6067a97-9a66-41e4-a778-57276f95a4bf,Canta El Zorzal
f63586c1-c8a2-4e75-a72e-2cd1655cd376,"Aquellas Lindas Melodías, Vol. 8"
a1e5f7e8-0684-452c-a24e-be28a2c2b472,Tango Collection
056a6b5e-ccf0-4a65-a23e-cf2ad70e3d19,El Album De Oro De Carlos Gardel
ae0393c5-f7cc-4100-b25a-84f6d3aa8404,"100 Tangos, Vol. 4"
f63c50fa-678b-4873-89c3-6e9a64423324,Carlos Gardel - Sus Mejores Tangos
dc29fc4e-295a-4d4b-91d1-d5819bc49b19,Maestros Del Tango
76499c00-1656-4752-b8ad-057801aa25e4,Morir de Amor
f150fd0b-5062-41b3-a5b0-5a5976286330,Roberto Goyeneche: Cantor de Mi Barrio
c8917dde-0c97-4d7a-a937-2e2ae9dca688,Viajera
ef9831fc-5cb0-4507-b83d-0299fcb411b6,El Amor Desolado
c4ef6c78-8ef4-4ae5-86bb-f255d38ce7d3,Grandes cantores del tango
dd5d1bcb-b14e-4048-8790-ab19a590f577,Tesoros De Coleccion - Libertad Lamarque
4c48d14a-012b-4537-883b-0f23ea33b184,Julio Sosa: Discografía Completa Vol.1
2079cf8f-1b34-474b-aaee-25a0df817baf,20 Suosikkia / Hopeinen kuu
cdb31442-ab1d-4012-9127-92a2a7ca79ea,Los Exitos De Sus Peliculas
4f8a6296-c964-43d7-8fae-10556615b6a1,Se Dice De Mi
2dd4b195-dd91-4314-9b5f-aa36c5fb4b39,Cantor de Pueblo: Roberto Goyeneche
2bfba5d9-6f9a-4a5d-aa08-c6955fbf6a5d,Éxitos de la Morocha Argentina
f2bfeb22-2d17-48c1-9c9f-648b667ca934,Los 25 Mejores Tangos
c978bbd6-ca54-411e-bdec-ffc160dceebe,Imprescindibles
78aebfaa-0fb4-48ee-b128-f3b70eb7c6ce,The Very Best
3a149b50-c395-4a91-be03-132831fbcd54,La Cumparsita
344eb8a9-3888-43f2-9425-d3ad1034fe0d,El Polaco Y Yo
f9471afd-6419-40fb-8e7a-905affa93d81,Homenaje A Juan D'Arienzo Vol 2
322f2386-3629-4408-b4c4-30eeebe05207,Pa' Que Bailen
1c281345-c6ea-4b23-98f2-a68ad983a1ff,"Su Buenos Aires Querido - Su Obra Integral, Vol. 1"
0bd9a8d1-1681-4c71-a5d2-ea7b10b0da09,Tanssikengät
7465194a-e634-4667-a592-5ef5a886f58e,"(1937), Vol. 3"
82b4db64-e9e5-40a6-b44f-67e20228770d,100 Anos
810ecb58-ae05-4a61-881f-def7624cd6eb,Presentando a Alfredo Gobbi
22911fb2-ccf9-451c-9afb-706af1e05751,Secreto (En Vivo)
2b5e067b-3466-40b4-ac72-f99485a54029,Piazzolla Tangos 6
526bc7e4-1f16-4893-8395-5596d4a2cf81,Tal Vez Será Su Voz
327e90c5-ec3d-49ca-8858-6e1aaac2f7f4,Berretín
71c10e3c-de13-43d9-8304-4ab78f0336b9,Los Cien Barrios Porteños
22be5f9f-0871-4299-970a-1f852aed9652,Los Tangos del Pichuco (Remastered)
cc1db43a-a0f1-475a-9dcf-cb2150067313,El Rey del Tango (Remastered)
636516d7-9810-4867-bfc2-4ead805cc735,Kaunista ja hyvää
7d7b6389-e46f-4a74-878c-36dd4e5e1815,La Voz De Oro Del Tango
484cac0c-ec4a-43fc-a8b2-a63efe16d63d,Dejame morir
661b7f82-0591-4bdc-afa2-2ffa5bc938ec,En El Underground
7af75254-85db-4c14-b84d-99c6af301c8e,Medallita De La Suerte
afb579b6-be2d-4969-8580-5e3e09f1b5e8,Tango Classics 063: Chorra
46393e9f-d95a-48d0-8586-87118a540404,Hopeinen kuu
db59345c-9630-4fcc-a994-2bf0df455814,Antihéroes y Tumbas (Historias del Gótico Surero)
4564a79f-eb22-4a91-845d-99ac43a08098,Arrabalera
4b48970b-6bc1-4ecf-93b2-fa05bb6a4a29,Orquesta Juan D' Arienzo - La cumparsita
29bf6605-3dcd-4789-9066-aabdc26f3c9f,Roberto Goyeneche Interpreta A Homero Exposito - Serie Argentinisima
59f2b604-01c3-4fb2-93be-e9fbc36638dc,"Maria de Buenos Aires, Vol. 2"
584ea364-86e8-4628-9a12-df03ae8c280d,Adios Nonino 1969-1984
aa2c6cc4-896b-4615-8e75-d402d4c5895d,Después
1a43447d-1116-4ba3-b662-fec66de43342,TANGO Latino – Por una cabeza vol. 02
cd3596b7-10be-4bfd-96ee-975262dc1b9b,Archivo Columbia : Hector Varela Vol.1
0a1559ff-95f9-4896-a26e-38321a51c8af,Libertango
d2380e39-c364-43f1-93a4-8979edda8c18,"Grandes Cantores: Grandes orquestas, Vol. 2"
6e6f559a-9838-4d31-825d-006aaa79e61f,Amelita Baltar Interpreta A A. Piazzolla
58b68e57-4217-4c01-b967-36edaa0b3240,Tinta Roja
906df26a-d3f7-4db9-b55c-74e399b17abb,La Tropilla
55de149f-79d8-4113-a609-c7eff3150c15,Presentando a Charlo
901571fb-b4fc-4aa7-9d9e-fd28ed9cee41,West of the Sun: Music of the Americas
c9a95404-d887-41f6-a574-d10ccc48c619,Elämän tie
caafa8c3-3a1b-4aef-b46d-561984a31445,Unohtumattomat
72d4ca6c-938b-4666-91a5-17959d820b5e,Tangos de Lengue
7998188c-cd2f-4909-b33d-1820e1f93d0c,Solo Tango
f6431cea-0d88-412b-879b-4242407b5939,Vos y yo
86d08d5b-bb84-422c-b2c0-c69906e98ea1,Che Bandoneón
1f8d3a47-6175-4a9f-ab4e-9ee3c8aee4b4,Presentando a Ricardo Tanturi
2c044429-aec2-454c-b502-f86b29f99073,Naranjo En Flor
5047b056-e3ff-4fe0-baa4-b0f8df3c7171,Tango Feroz (Original Motion Picture Soundtrack)
134414e1-c6d6-4416-8f37-7058391e3793,Vivo y Chamuyando
fa2d4a1b-ce3f-4c37-abdd-5236f8e5baff,Tango a Pugliese Con estilo para bailar Vol. 3
12a7a8e3-d751-4d43-be43-4f423b703eb8,Temas Pendientes
591bb2b7-8be8-4319-b081-e3dc05b9311c,Avellaneda
368cff83-5856-4759-9cc4-266273b8e286,"Alfredo de Angelis, Vol. 2"
ea4c7fdc-19c6-4108-abc5-bedc44363365,Reciedumbre Y Ternura
d77ccd9f-696a-43f3-a4bd-11ecd9eec353,De Igual a Igual
64265691-f2a7-4cea-86d1-3e5eff6dbd4c,Vuelve el Tango
3a06a293-01d9-4218-88bd-4439b7961943,Milongas para Bailar
b512656a-b9f4-4b0c-b02c-142b930486d6,Valses y Milongas
76972301-12d6-46a8-a17f-8a96d615680f,Con las Alas del Alma
99503ff8-e5dd-4ba2-a78a-36b42a77709b,Lo Mejor
2174d153-343a-4a78-88ca-b89eea6d9855,Lucio Demare
3f2ca2db-e03e-4542-b745-a52cb50c5261,Tal vez serà su voz
c4ea9105-32fd-48c7-beeb-98866c1b92c7,Orquesta Juan D' arienzo - La puñalada
7dc048d5-3275-416c-942f-5997bf30aea9,Principe (1946-1947)
6b15cff9-60b7-4aaa-b57d-95a016917822,La Historia Completa De Carlos Gardel - Volumen 30
9261c75a-caf7-4eea-9ac1-a138b71cce08,El Sueño del Pibe Canta Maradona
c93cb545-13ed-4fd0-9197-f13211d7dc76,Archivo RCA: La Década del '50 - Juan D'Arienzo
fccf0f29-2e7a-4674-9a6b-bfec4accb826,The Roots of Tango - Nostalgias
76abbf49-9e3f-4457-8cbc-0a046d64fea0,Tango Classics 062: Como nos cambia la vida
69a386da-04a4-44ac-b9aa-655aa78e4bc0,Tangazos
ccb3919c-d7a6-475f-879b-21afcb16cbdc,Tricota
22123ff0-f6e9-47b3-9282-1bb70ac7343f,(MM) Syvä kuin meri
0f59a09f-9e9e-4d4f-872d-b2021d89b614,La Tana Con Todo
fb6b7c7f-b63d-4cd3-b118-b8f7009a1688,Tango Negro
00776c39-7355-4342-bf17-65efe89962c4,Sydämesi tyhjä huone
8c99e9de-d75b-404e-b78d-83b57f6dc2da,Lo Mejor Del Tango
2de31de1-f067-49fc-b7f0-638652c47559,Embajadores Del Tango (Grabado En Vivo En Alemania)
aa940f03-ab98-4381-8ed2-ac52a317d3fa,Sur (Remastered)
b3f216dc-4971-4402-bed4-8d0f8d8032a3,Para Todos... Con Amor
9bd6d069-9af1-47cb-82ed-02b2eb6dcb1a,Esenciales
5b2c6339-71b9-468c-b833-2937bba459c5,Olavi Virta
57ac1bdf-70ef-4cee-abf4-008ff5d9415f,Del sur
a5c3fa6a-da66-4438-863e-a0b300645142,Reijo Taipale
65b0f4d1-b26f-4e4b-9a63-704f1741070b,Joyas Remasterizadas 3
f162aefa-1936-4e82-a6ad-8b93abcfab69,Al Pasar
732a8722-3817-4652-bf98-47b924b287ac,"Intimos, Vol. 1 en vivo en Bebop"
b12291ee-e363-426f-943c-b0a08d6549e6,La Historia Completa De Carlos Gardel - Volumen 21
1e5631b4-cb19-405d-815b-1b2864615aab,Mariano Mores
eec4b61d-e3a2-4dbf-9304-92d75a2a00b4,Ahora y Siempre
cbbc7eb8-e760-4c7f-bbc7-a7eebd580920,From Argentina To The World
69fb911a-b4ab-447a-b06a-936d9fc7967c,Rustico
3667c110-06fb-4622-bdc8-724a807e3186,Tango Classics 235: Magdala
1a7e30cf-e725-4528-9663-7dca3ce45ab8,Mejores Exitos
f92b4c5f-dd84-4ea5-a89c-5c9584cbfaf7,Presentando a Ángel Vargas
587d50be-f47f-4d8d-ae02-84b7e958e0a7,Presentando a Armando Pontier
f3a57e2c-b1af-4424-8be3-e067de1efaa2,Von guten Mächten wunderbar geborgen
a659009b-9505-464b-bc13-57c14d8d70d9,Glorias Del Tango: D'Arienzo Vol. 1
7b07ce0f-a6bf-48aa-aae4-f0f986a86a28,Bailando Tango
c26a3e16-7210-44e9-8507-3f4d0f9e13c9,Eight Seasons: Astor Piazzolla - Four Seasons of Buenos Aires; Vivaldi - Four Seasons
af6e25c3-5737-45f0-9ebe-3d391685ac94,Glorias Del Tango: Francisco Canaro Vol. 1
5e8534b1-e71e-41a2-bb33-fc0e32ba0b6d,De Criollos y Tangueros
591f1622-02c8-4434-bc4d-8b7bac9c073b,Yo soy aquel muchacho (Remastered)
6e4ca015-2965-4628-bf44-150a69724b59,A Don Juan
eedbfcc3-aa73-4b71-8d78-f0c702773f39,50 Tangazos
04e2c60c-6ba4-4ac9-9911-eaca34067a6e,Fronterabierta
1ed6973c-1ec0-4cbc-9b0d-fe58022834dc,Fumando Espero
3dcd9686-3b08-4cc7-9cea-8c96eee9d3e4,Más Tango
4775b8d0-67cf-4322-a224-6f064967d035,Great Voices of Tango
f623f0ae-da11-4628-9b4e-9dcb77598238,The New Tango: Recorded At The Montreux Festival
0a301938-3db1-4a11-b234-01d85908f826,La Gardela
d5150e45-c776-4a03-ab97-f3a451cdf074,Octeto Buenos Aires
9cc0d1e6-0d32-473d-983c-271768e47752,Edición Crítica: Antología
7571d55e-a2ce-40e4-8d26-0825f9ddf81c,Serie 78 RPM : Juan D'Arienzo Vol.3
26f2fc0f-7480-427b-ba24-955650e2ff1a,Tangos Famosos Instrumentales
7e091bdb-ebc6-469e-a5aa-f5b43c54e43a,Fresedo en Estéreo
773e5a64-71ee-4e63-a4be-d71b80e94d91,Manos Arriba
4b988e8e-433d-4241-b93f-deab6250f9f9,Antologia 60 Aniversario
ecfa02cd-6581-451b-99ce-017a6e86f8bc,Tangamente: Tangos a la parilla para bailar
517bc1ad-97a2-4c74-9937-3a048f469945,Romance De Barrio
51f2133d-b7e9-470c-9ff7-6168a7ad34e3,Flores del Alma
5780a25e-196d-4997-91d8-b816ebba1543,Our Last Tango (Original Motion Picture Soundtrack)
3eb950a6-9097-4bd5-b7c3-65abcec1bb6e,Pensalo bien
3c00f1c8-5c77-4e48-a003-40f2ed8177be,Marioneta
7051a6c2-83eb-4b41-9eb5-4e0169ba957d,Tango - Exitos De Oro De Carlos Gardel
2d7b014e-5684-4b5d-892b-de22021d9757,Obras Cumbres (Vol. 3)
f9287da1-8f81-4380-8678-290ed50f422c,Tango Nostalgias (Música de Julio Martel)
3f33977a-31b7-4a2e-96b8-636a43aedafa,"Colección Completa, Vol. 28 (Remasterizado)"
1f9d2915-bf5d-4e6c-b0be-0b893467b41a,"Essential Classics, Vol. 9: Carlos Gardel (Remastered 2022)"
af5bd126-0239-4712-9b71-e96158ae948a,Juan D'Arienzo: Discografía Completa Vol. 2
d445c712-3092-4268-9e1f-ad22688544d9,Edición Crítica: Piazzolla-Goyeneche En Vivo
7138c4b3-7d94-4354-a068-978df48d41e4,Bajo el Cono Azul
db8f4862-b787-476d-b863-d62551a49db0,Buenos Aires Conoce
c9ad9450-14e5-4376-96d0-f6e468ba42c8,El Ídolo del Tango
262ef35d-7c98-417d-9c49-38e1e5691d15,Temporal
1d527813-cdc3-4e03-9a73-e8f1473c62da,El Caballero Cantor del Tango
40e959b5-5e91-4c73-993b-50d38a640b08,Orquesta de los Corazones Solitarios
39091ffa-3c57-4a52-95ee-cd9760657484,Cuando tallan los recuerdos
e9ed854e-5cc0-4044-b9d5-5f5302efcbc3,Inmensidad
8d464ea3-fb0d-4917-83f7-9d31692731f3,Desde el alma
b8e559f5-c8d1-4c95-b3ce-22334244539a,El Tango
d833c782-9012-445d-98c7-bcfd07d4b16e,"Colección Completa, Vol. 14 (Remasterizado)"
c9a1655d-a9ec-4a1b-aabf-f887fca14cd9,Lejos
2611da8c-6769-4421-8735-ac2f7b6d10fa,Piazzolla Tangos 5
5694186b-e0e9-420c-87c8-fa286011fa21,Serie 78 RPM : Juan D'Arienzo Vol.1
ada796d2-0547-4a8b-b5d6-08ed99b48553,Las Canciones de Francisco Rotundo
b65ceaa8-bd86-47e0-87df-688c1f9d6d5a,Tango Classics 178: La Tupungatina
5eff83ce-04ce-408a-8ac0-73bd737e7a46,Mi Buenos Aires Querido
8a80cf99-e1f6-4cce-8c84-530b55741ce2,El Rey del Tango: 20 Éxitos
529e317e-bb70-4b64-9f9a-4ef0c30d4c2e,En Esta Tarde Gris
7563b4ad-ef2a-4c2d-b00e-4d5ff6d6e55d,Presentando a Pedro Laurenz
e7efd0ee-4ea2-4d7a-98f7-2e5854580b28,Las Canciones de Juan D'arienzo
3cdb29e5-6ca8-4086-a864-b5ebd544e6b3,La Pastora
f021d3e9-246c-4efd-8a73-a8c6238ba855,El Porteñito
0efa14d8-6234-45c2-9ec5-1e878334e8e2,Tango Classics 084: Milonga del recuerdo
78073f82-3367-404b-9a02-0efcecef1f5a,Tango Classics 234: Valsecito Amigo
8e35653a-7261-41db-be2a-d10cf13c63be,Platinum Collection: The World's Best Tangos Vol. 3: Carlos Gardel
3bea69c3-8750-4c9a-a878-73e8786fd330,Tango Classics 213: Indio Manso
609cd1f1-98ea-4c7f-9679-44eb1f52d61c,Mis Primeros Éxitos
6a855a02-c0aa-406a-a87a-e53e7d7f5031,Milonguera: Des femmes et du tango
a6c0be9f-93cb-4e28-811c-01cab3ffa0e1,Tangos Inmortales de Libertad Lamarque (Remastered)
dd858c37-9100-47a7-b835-1175f548f4e9,Maldito Tango
86fd233c-6916-4cf3-a7a8-7c66ee7b85c4,Con Permiso Soy El Tango
d202ba36-27fd-47d6-9d81-839249e4dae6,Boleros y Tangos Clásicos Mix
187ab961-d8f6-45b2-b1d2-c7df3f41c05d,Selección de Éxitos
0d50545f-682e-4af5-a48b-cda760338a2c,Orquesta Tipica Victor - RCA Victor 100 Años
3e050cf0-7cb8-4899-9482-87966550b02b,Tiempos Viejos - Tangos Clasicos
307e146a-6602-42d2-bc05-efb2cca37d7f,(1938 - 1952) Recordings - The Originals Series
cb7b5c93-c665-4af2-adb5-757e2068eef0,"Anibal Troilo ""Pichuco"" - Bs.As Tango -"
4fa72a2d-b3a1-47da-9c07-06448d0a818b,2010-2015
3b450b0d-8d23-4e21-82c3-6b3c15e752a4,Vivo (Deluxe Version)
2d7a59b2-3b7d-4bfd-865c-c4c1db0dd31a,Tango en Vivo
c3d2c298-3ab8-4b3f-96fe-e9dffd87c0e0,Tangos Imprescindibles
e03cbd78-a385-4d6b-b971-2549d028baa5,Piazzolla et al : Mi Buenos Aires querido
755b260a-6095-4105-a529-04de4ddd458c,Milongueros
88d89444-458c-4a8b-b9b3-6103eac9095f,Piazzolla 4 Seasons of Buenos Aires
771f2079-7b19-48ec-9fa0-975c7bed09c9,"The History of Tango / El Rey del Compas / Recordings 1938 - 1939, Vol. 2"
00e1a5fe-9caf-4dac-94ee-97faed186c4e,Keskiyön tango
93ae4a8e-c5b8-432c-b67c-9487bf566a29,Astor Piazzolla/ Roberto Goyeneche
e22780a5-32c6-4f2a-81da-efc8708a5d42,Fonogramas de Oro
4e86e1c7-b56f-4616-a941-dac1613a9d80,4 veces Pugliese
db7ee263-cd06-46a6-955e-c4adf5be3278,"Vintage Argentine Tangos (1928 - 1954), Vol. 2"
b5e2c9ea-821b-4b0c-a1d4-ae2a14ea665e,Antología: El As Del Tango (Remastered)
e746b587-0c0c-46fb-a2c3-276a83df20b9,Con El Tango En El Alma
c1362d56-4a0b-4bcb-8772-18bd7d4b103e,Música de Mi Ciudad
2c716fa1-a2be-40c1-b704-8070e766bdb7,Como La Cigarra
da32922a-3fb8-44a0-9872-a9a6562c6ce9,Tango Agazapado
e36a90cd-11f4-4470-8a70-8689f3f3c98a,A Gran Orquesta
caf80ffe-00da-4ee6-90d9-d17abd336ee0,Soledad
0a9a4b17-195a-4ce4-b258-88c1d911cb75,Serie 78 RPM : Osvaldo Fresedo Vol.1
157978b5-f5fe-48f9-a134-31f038faf81c,Vida Mía
cc7ea453-683c-45ce-9f0a-adcf47a7c74c,Martingala
4d88a987-2689-46b0-8d32-fb4f035bac39,Lumiere
30e0b622-963e-402f-8a71-0747d8b7a2f4,Viento Del Norte
a2d368f6-f958-4be4-87d8-9ada4d4cbb37,Poesía Lunfarda
4a83fe4d-671d-4ab1-95fc-9ff759f1c950,Tangos Eternos
4213814e-7264-4633-8a09-1e998774b463,Jorge Valdez - Hasta siempre amor
5df6c96d-8c6e-487a-9e24-8bcfa8e5b4d4,Mujeres Feas
6d474f28-8a85-46d6-bb62-5c9239b31018,"Pa' Que Bailen, Vol. 4"
47b21cdb-0aaa-47b6-8d37-013a8d95c940,El Ciruja (En Vivo)
a2b428b4-94a4-404f-9dee-c5329a3cbdae,El motivo (Historical Recordings)
34e08bcf-c697-45ec-a0b5-660f95f6edd3,Tus Besos Fueron Míos
